image,label
data/english/Img/img006-008.png,5
data/english/Img/img006-009.png,5
data/english/Img/img006-010.png,5
data/english/Img/img006-011.png,5
data/english/Img/img006-012.png,5
data/english/Img/img006-013.png,5
data/english/Img/img006-014.png,5
data/english/Img/img006-015.png,5
data/english/Img/img006-016.png,5
data/english/Img/img006-017.png,5
data/english/Img/img006-018.png,5
data/english/Img/img006-019.png,5
data/english/Img/img006-020.png,5
data/english/Img/img006-021.png,5
data/english/Img/img006-022.png,5
data/english/Img/img006-023.png,5
data/english/Img/img006-024.png,5
data/english/Img/img006-025.png,5
data/english/Img/img006-026.png,5
data/english/Img/img006-027.png,5
data/english/Img/img006-028.png,5
data/english/Img/img006-029.png,5
data/english/Img/img006-030.png,5
data/english/Img/img006-031.png,5
data/english/Img/img006-032.png,5
data/english/Img/img006-033.png,5
data/english/Img/img006-034.png,5
data/english/Img/img006-035.png,5
data/english/Img/img006-036.png,5
data/english/Img/img006-037.png,5
data/english/Img/img006-038.png,5
data/english/Img/img006-039.png,5
data/english/Img/img006-040.png,5
data/english/Img/img006-041.png,5
data/english/Img/img006-042.png,5
data/english/Img/img006-043.png,5
data/english/Img/img006-044.png,5
data/english/Img/img006-045.png,5
data/english/Img/img006-046.png,5
data/english/Img/img006-047.png,5
data/english/Img/img006-048.png,5
data/english/Img/img006-049.png,5
data/english/Img/img006-050.png,5
data/english/Img/img006-051.png,5
data/english/Img/img006-052.png,5
data/english/Img/img006-053.png,5
data/english/Img/img006-054.png,5
data/english/Img/img006-055.png,5
data/english/Img/img007-001.png,6
data/english/Img/img007-002.png,6
data/english/Img/img007-003.png,6
data/english/Img/img007-004.png,6
data/english/Img/img007-005.png,6
data/english/Img/img007-006.png,6
data/english/Img/img007-007.png,6
data/english/Img/img007-008.png,6
data/english/Img/img007-009.png,6
data/english/Img/img007-010.png,6
data/english/Img/img007-011.png,6
data/english/Img/img007-012.png,6
data/english/Img/img007-013.png,6
data/english/Img/img007-014.png,6
data/english/Img/img007-015.png,6
data/english/Img/img007-016.png,6
data/english/Img/img007-017.png,6
data/english/Img/img007-018.png,6
data/english/Img/img007-019.png,6
data/english/Img/img007-020.png,6
data/english/Img/img007-021.png,6
data/english/Img/img007-022.png,6
data/english/Img/img007-023.png,6
data/english/Img/img007-024.png,6
data/english/Img/img007-025.png,6
data/english/Img/img007-026.png,6
data/english/Img/img007-027.png,6
data/english/Img/img007-028.png,6
data/english/Img/img007-029.png,6
data/english/Img/img007-030.png,6
data/english/Img/img007-031.png,6
data/english/Img/img007-032.png,6
data/english/Img/img007-033.png,6
data/english/Img/img007-034.png,6
data/english/Img/img007-035.png,6
data/english/Img/img007-036.png,6
data/english/Img/img007-037.png,6
data/english/Img/img007-038.png,6
data/english/Img/img007-039.png,6
data/english/Img/img007-040.png,6
data/english/Img/img007-041.png,6
data/english/Img/img007-042.png,6
data/english/Img/img007-043.png,6
data/english/Img/img007-044.png,6
data/english/Img/img007-045.png,6
data/english/Img/img007-046.png,6
data/english/Img/img007-047.png,6
data/english/Img/img007-048.png,6
data/english/Img/img007-049.png,6
data/english/Img/img007-050.png,6
data/english/Img/img007-051.png,6
data/english/Img/img007-052.png,6
data/english/Img/img007-053.png,6
data/english/Img/img007-054.png,6
data/english/Img/img007-055.png,6
data/english/Img/img008-001.png,7
data/english/Img/img008-002.png,7
data/english/Img/img008-003.png,7
data/english/Img/img008-004.png,7
data/english/Img/img008-005.png,7
data/english/Img/img008-006.png,7
data/english/Img/img008-007.png,7
data/english/Img/img008-008.png,7
data/english/Img/img008-009.png,7
data/english/Img/img008-010.png,7
data/english/Img/img008-011.png,7
data/english/Img/img008-012.png,7
data/english/Img/img008-013.png,7
data/english/Img/img008-014.png,7
data/english/Img/img008-015.png,7
data/english/Img/img008-016.png,7
data/english/Img/img008-017.png,7
data/english/Img/img008-018.png,7
data/english/Img/img008-019.png,7
data/english/Img/img008-020.png,7
data/english/Img/img008-021.png,7
data/english/Img/img008-022.png,7
data/english/Img/img008-023.png,7
data/english/Img/img008-024.png,7
data/english/Img/img008-025.png,7
data/english/Img/img008-026.png,7
data/english/Img/img008-027.png,7
data/english/Img/img008-028.png,7
data/english/Img/img008-029.png,7
data/english/Img/img008-030.png,7
data/english/Img/img008-031.png,7
data/english/Img/img008-032.png,7
data/english/Img/img008-033.png,7
data/english/Img/img008-034.png,7
data/english/Img/img008-035.png,7
data/english/Img/img008-036.png,7
data/english/Img/img008-037.png,7
data/english/Img/img008-038.png,7
data/english/Img/img008-039.png,7
data/english/Img/img008-040.png,7
data/english/Img/img008-041.png,7
data/english/Img/img008-042.png,7
data/english/Img/img008-043.png,7
data/english/Img/img008-044.png,7
data/english/Img/img008-045.png,7
data/english/Img/img008-046.png,7
data/english/Img/img008-047.png,7
data/english/Img/img008-048.png,7
data/english/Img/img008-049.png,7
data/english/Img/img008-050.png,7
data/english/Img/img008-051.png,7
data/english/Img/img008-052.png,7
data/english/Img/img008-053.png,7
data/english/Img/img008-054.png,7
data/english/Img/img008-055.png,7
data/english/Img/img009-001.png,8
data/english/Img/img009-002.png,8
data/english/Img/img009-003.png,8
data/english/Img/img009-004.png,8
data/english/Img/img009-005.png,8
data/english/Img/img009-006.png,8
data/english/Img/img009-007.png,8
data/english/Img/img009-008.png,8
data/english/Img/img009-009.png,8
data/english/Img/img009-010.png,8
data/english/Img/img009-011.png,8
data/english/Img/img009-012.png,8
data/english/Img/img009-013.png,8
data/english/Img/img009-014.png,8
data/english/Img/img009-015.png,8
data/english/Img/img009-016.png,8
data/english/Img/img009-017.png,8
data/english/Img/img009-018.png,8
data/english/Img/img009-019.png,8
data/english/Img/img009-020.png,8
data/english/Img/img009-021.png,8
data/english/Img/img009-022.png,8
data/english/Img/img009-023.png,8
data/english/Img/img009-024.png,8
data/english/Img/img009-025.png,8
data/english/Img/img009-026.png,8
data/english/Img/img009-027.png,8
data/english/Img/img009-028.png,8
data/english/Img/img009-029.png,8
data/english/Img/img009-030.png,8
data/english/Img/img009-031.png,8
data/english/Img/img009-032.png,8
data/english/Img/img009-033.png,8
data/english/Img/img009-034.png,8
data/english/Img/img009-035.png,8
data/english/Img/img009-036.png,8
data/english/Img/img009-037.png,8
data/english/Img/img009-038.png,8
data/english/Img/img009-039.png,8
data/english/Img/img009-040.png,8
data/english/Img/img009-041.png,8
data/english/Img/img009-042.png,8
data/english/Img/img009-043.png,8
data/english/Img/img009-044.png,8
data/english/Img/img009-045.png,8
data/english/Img/img009-046.png,8
data/english/Img/img009-047.png,8
data/english/Img/img009-048.png,8
data/english/Img/img009-049.png,8
data/english/Img/img009-050.png,8
data/english/Img/img009-051.png,8
data/english/Img/img009-052.png,8
data/english/Img/img009-053.png,8
data/english/Img/img009-054.png,8
data/english/Img/img009-055.png,8
data/english/Img/img010-001.png,9
data/english/Img/img010-002.png,9
data/english/Img/img010-003.png,9
data/english/Img/img010-004.png,9
data/english/Img/img010-005.png,9
data/english/Img/img010-006.png,9
data/english/Img/img010-007.png,9
data/english/Img/img010-008.png,9
data/english/Img/img010-009.png,9
data/english/Img/img010-010.png,9
data/english/Img/img010-011.png,9
data/english/Img/img010-012.png,9
data/english/Img/img010-013.png,9
data/english/Img/img010-014.png,9
data/english/Img/img010-015.png,9
data/english/Img/img010-016.png,9
data/english/Img/img010-017.png,9
data/english/Img/img010-018.png,9
data/english/Img/img010-019.png,9
data/english/Img/img010-020.png,9
data/english/Img/img010-021.png,9
data/english/Img/img010-022.png,9
data/english/Img/img010-023.png,9
data/english/Img/img010-024.png,9
data/english/Img/img010-025.png,9
data/english/Img/img010-026.png,9
data/english/Img/img010-027.png,9
data/english/Img/img010-028.png,9
data/english/Img/img010-029.png,9
data/english/Img/img010-030.png,9
data/english/Img/img010-031.png,9
data/english/Img/img010-032.png,9
data/english/Img/img010-033.png,9
data/english/Img/img010-034.png,9
data/english/Img/img010-035.png,9
data/english/Img/img010-036.png,9
data/english/Img/img010-037.png,9
data/english/Img/img010-038.png,9
data/english/Img/img010-039.png,9
data/english/Img/img010-040.png,9
data/english/Img/img010-041.png,9
data/english/Img/img010-042.png,9
data/english/Img/img010-043.png,9
data/english/Img/img010-044.png,9
data/english/Img/img010-045.png,9
data/english/Img/img010-046.png,9
data/english/Img/img010-047.png,9
data/english/Img/img010-048.png,9
data/english/Img/img010-049.png,9
data/english/Img/img010-050.png,9
data/english/Img/img010-051.png,9
data/english/Img/img010-052.png,9
data/english/Img/img010-053.png,9
data/english/Img/img010-054.png,9
data/english/Img/img010-055.png,9
data/english/Img/img011-001.png,A
data/english/Img/img011-002.png,A
data/english/Img/img011-003.png,A
data/english/Img/img011-004.png,A
data/english/Img/img011-005.png,A
data/english/Img/img011-006.png,A
data/english/Img/img011-007.png,A
data/english/Img/img011-008.png,A
data/english/Img/img011-009.png,A
data/english/Img/img011-010.png,A
data/english/Img/img011-011.png,A
data/english/Img/img011-012.png,A
data/english/Img/img011-013.png,A
data/english/Img/img011-014.png,A
data/english/Img/img011-015.png,A
data/english/Img/img011-016.png,A
data/english/Img/img011-017.png,A
data/english/Img/img011-018.png,A
data/english/Img/img011-019.png,A
data/english/Img/img011-020.png,A
data/english/Img/img011-021.png,A
data/english/Img/img011-022.png,A
data/english/Img/img011-023.png,A
data/english/Img/img011-024.png,A
data/english/Img/img011-025.png,A
data/english/Img/img011-026.png,A
data/english/Img/img011-027.png,A
data/english/Img/img011-028.png,A
data/english/Img/img011-029.png,A
data/english/Img/img011-030.png,A
data/english/Img/img011-031.png,A
data/english/Img/img011-032.png,A
data/english/Img/img011-033.png,A
data/english/Img/img011-034.png,A
data/english/Img/img011-035.png,A
data/english/Img/img011-036.png,A
data/english/Img/img011-037.png,A
data/english/Img/img011-038.png,A
data/english/Img/img011-039.png,A
data/english/Img/img011-040.png,A
data/english/Img/img011-041.png,A
data/english/Img/img011-042.png,A
data/english/Img/img011-043.png,A
data/english/Img/img011-044.png,A
data/english/Img/img011-045.png,A
data/english/Img/img011-046.png,A
data/english/Img/img011-047.png,A
data/english/Img/img011-048.png,A
data/english/Img/img011-049.png,A
data/english/Img/img011-050.png,A
data/english/Img/img011-051.png,A
data/english/Img/img011-052.png,A
data/english/Img/img011-053.png,A
data/english/Img/img011-054.png,A
data/english/Img/img011-055.png,A
data/english/Img/img012-001.png,B
data/english/Img/img012-002.png,B
data/english/Img/img012-003.png,B
data/english/Img/img012-004.png,B
data/english/Img/img012-005.png,B
data/english/Img/img012-006.png,B
data/english/Img/img012-007.png,B
data/english/Img/img012-008.png,B
data/english/Img/img012-009.png,B
data/english/Img/img012-010.png,B
data/english/Img/img012-011.png,B
data/english/Img/img012-012.png,B
data/english/Img/img012-013.png,B
data/english/Img/img012-014.png,B
data/english/Img/img012-015.png,B
data/english/Img/img012-016.png,B
data/english/Img/img012-017.png,B
data/english/Img/img012-018.png,B
data/english/Img/img012-019.png,B
data/english/Img/img012-020.png,B
data/english/Img/img012-021.png,B
data/english/Img/img012-022.png,B
data/english/Img/img012-023.png,B
data/english/Img/img012-024.png,B
data/english/Img/img012-025.png,B
data/english/Img/img012-026.png,B
data/english/Img/img012-027.png,B
data/english/Img/img012-028.png,B
data/english/Img/img012-029.png,B
data/english/Img/img012-030.png,B
data/english/Img/img012-031.png,B
data/english/Img/img012-032.png,B
data/english/Img/img012-033.png,B
data/english/Img/img012-034.png,B
data/english/Img/img012-035.png,B
data/english/Img/img012-036.png,B
data/english/Img/img012-037.png,B
data/english/Img/img012-038.png,B
data/english/Img/img012-039.png,B
data/english/Img/img012-040.png,B
data/english/Img/img012-041.png,B
data/english/Img/img012-042.png,B
data/english/Img/img012-043.png,B
data/english/Img/img012-044.png,B
data/english/Img/img012-045.png,B
data/english/Img/img012-046.png,B
data/english/Img/img012-047.png,B
data/english/Img/img012-048.png,B
data/english/Img/img012-049.png,B
data/english/Img/img012-050.png,B
data/english/Img/img012-051.png,B
data/english/Img/img012-052.png,B
data/english/Img/img012-053.png,B
data/english/Img/img012-054.png,B
data/english/Img/img012-055.png,B
data/english/Img/img013-001.png,C
data/english/Img/img013-002.png,C
data/english/Img/img013-003.png,C
data/english/Img/img013-004.png,C
data/english/Img/img013-005.png,C
data/english/Img/img013-006.png,C
data/english/Img/img013-007.png,C
data/english/Img/img013-008.png,C
data/english/Img/img013-009.png,C
data/english/Img/img013-010.png,C
data/english/Img/img013-011.png,C
data/english/Img/img013-012.png,C
data/english/Img/img013-013.png,C
data/english/Img/img013-014.png,C
data/english/Img/img013-015.png,C
data/english/Img/img013-016.png,C
data/english/Img/img013-017.png,C
data/english/Img/img013-018.png,C
data/english/Img/img013-019.png,C
data/english/Img/img013-020.png,C
data/english/Img/img013-021.png,C
data/english/Img/img013-022.png,C
data/english/Img/img013-023.png,C
data/english/Img/img013-024.png,C
data/english/Img/img013-025.png,C
data/english/Img/img013-026.png,C
data/english/Img/img013-027.png,C
data/english/Img/img013-028.png,C
data/english/Img/img013-029.png,C
data/english/Img/img013-030.png,C
data/english/Img/img013-031.png,C
data/english/Img/img013-032.png,C
data/english/Img/img013-033.png,C
data/english/Img/img013-034.png,C
data/english/Img/img013-035.png,C
data/english/Img/img013-036.png,C
data/english/Img/img013-037.png,C
data/english/Img/img013-038.png,C
data/english/Img/img013-039.png,C
data/english/Img/img013-040.png,C
data/english/Img/img013-041.png,C
data/english/Img/img013-042.png,C
data/english/Img/img013-043.png,C
data/english/Img/img013-044.png,C
data/english/Img/img013-045.png,C
data/english/Img/img013-046.png,C
data/english/Img/img013-047.png,C
data/english/Img/img013-048.png,C
data/english/Img/img013-049.png,C
data/english/Img/img013-050.png,C
data/english/Img/img013-051.png,C
data/english/Img/img013-052.png,C
data/english/Img/img013-053.png,C
data/english/Img/img013-054.png,C
data/english/Img/img013-055.png,C
data/english/Img/img014-001.png,D
data/english/Img/img014-002.png,D
data/english/Img/img014-003.png,D
data/english/Img/img014-004.png,D
data/english/Img/img014-005.png,D
data/english/Img/img014-006.png,D
data/english/Img/img014-007.png,D
data/english/Img/img014-008.png,D
data/english/Img/img014-009.png,D
data/english/Img/img014-010.png,D
data/english/Img/img014-011.png,D
data/english/Img/img014-012.png,D
data/english/Img/img014-013.png,D
data/english/Img/img014-014.png,D
data/english/Img/img014-015.png,D
data/english/Img/img014-016.png,D
data/english/Img/img014-017.png,D
data/english/Img/img014-018.png,D
data/english/Img/img014-019.png,D
data/english/Img/img014-020.png,D
data/english/Img/img014-021.png,D
data/english/Img/img014-022.png,D
data/english/Img/img014-023.png,D
data/english/Img/img014-024.png,D
data/english/Img/img014-025.png,D
data/english/Img/img014-026.png,D
data/english/Img/img014-027.png,D
data/english/Img/img014-028.png,D
data/english/Img/img014-029.png,D
data/english/Img/img014-030.png,D
data/english/Img/img014-031.png,D
data/english/Img/img014-032.png,D
data/english/Img/img014-033.png,D
data/english/Img/img014-034.png,D
data/english/Img/img014-035.png,D
data/english/Img/img014-036.png,D
data/english/Img/img014-037.png,D
data/english/Img/img014-038.png,D
data/english/Img/img014-039.png,D
data/english/Img/img014-040.png,D
data/english/Img/img014-041.png,D
data/english/Img/img014-042.png,D
data/english/Img/img014-043.png,D
data/english/Img/img014-044.png,D
data/english/Img/img014-045.png,D
data/english/Img/img014-046.png,D
data/english/Img/img014-047.png,D
data/english/Img/img014-048.png,D
data/english/Img/img014-049.png,D
data/english/Img/img014-050.png,D
data/english/Img/img014-051.png,D
data/english/Img/img014-052.png,D
data/english/Img/img014-053.png,D
data/english/Img/img014-054.png,D
data/english/Img/img014-055.png,D
data/english/Img/img015-001.png,E
data/english/Img/img015-002.png,E
data/english/Img/img015-003.png,E
data/english/Img/img015-004.png,E
data/english/Img/img015-005.png,E
data/english/Img/img015-006.png,E
data/english/Img/img015-007.png,E
data/english/Img/img015-008.png,E
data/english/Img/img015-009.png,E
data/english/Img/img015-010.png,E
data/english/Img/img015-011.png,E
data/english/Img/img015-012.png,E
data/english/Img/img015-013.png,E
data/english/Img/img015-014.png,E
data/english/Img/img015-015.png,E
data/english/Img/img015-016.png,E
data/english/Img/img015-017.png,E
data/english/Img/img015-018.png,E
data/english/Img/img015-019.png,E
data/english/Img/img015-020.png,E
data/english/Img/img015-021.png,E
data/english/Img/img015-022.png,E
data/english/Img/img015-023.png,E
data/english/Img/img015-024.png,E
data/english/Img/img015-025.png,E
data/english/Img/img015-026.png,E
data/english/Img/img015-027.png,E
data/english/Img/img015-028.png,E
data/english/Img/img015-029.png,E
data/english/Img/img015-030.png,E
data/english/Img/img015-031.png,E
data/english/Img/img015-032.png,E
data/english/Img/img015-033.png,E
data/english/Img/img015-034.png,E
data/english/Img/img015-035.png,E
data/english/Img/img015-036.png,E
data/english/Img/img015-037.png,E
data/english/Img/img015-038.png,E
data/english/Img/img015-039.png,E
data/english/Img/img015-040.png,E
data/english/Img/img015-041.png,E
data/english/Img/img015-042.png,E
data/english/Img/img015-043.png,E
data/english/Img/img015-044.png,E
data/english/Img/img015-045.png,E
data/english/Img/img015-046.png,E
data/english/Img/img015-047.png,E
data/english/Img/img015-048.png,E
data/english/Img/img015-049.png,E
data/english/Img/img015-050.png,E
data/english/Img/img015-051.png,E
data/english/Img/img015-052.png,E
data/english/Img/img015-053.png,E
data/english/Img/img015-054.png,E
data/english/Img/img015-055.png,E
data/english/Img/img016-001.png,F
data/english/Img/img016-002.png,F
data/english/Img/img016-003.png,F
data/english/Img/img016-004.png,F
data/english/Img/img016-005.png,F
data/english/Img/img016-006.png,F
data/english/Img/img016-007.png,F
data/english/Img/img016-008.png,F
data/english/Img/img016-009.png,F
data/english/Img/img016-010.png,F
data/english/Img/img016-011.png,F
data/english/Img/img016-012.png,F
data/english/Img/img016-013.png,F
data/english/Img/img016-014.png,F
data/english/Img/img016-015.png,F
data/english/Img/img016-016.png,F
data/english/Img/img016-017.png,F
data/english/Img/img016-018.png,F
data/english/Img/img016-019.png,F
data/english/Img/img016-020.png,F
data/english/Img/img016-021.png,F
data/english/Img/img016-022.png,F
data/english/Img/img016-023.png,F
data/english/Img/img016-024.png,F
data/english/Img/img016-025.png,F
data/english/Img/img016-026.png,F
data/english/Img/img016-027.png,F
data/english/Img/img016-028.png,F
data/english/Img/img016-029.png,F
data/english/Img/img016-030.png,F
data/english/Img/img016-031.png,F
data/english/Img/img016-032.png,F
data/english/Img/img016-033.png,F
data/english/Img/img016-034.png,F
data/english/Img/img016-035.png,F
data/english/Img/img016-036.png,F
data/english/Img/img016-037.png,F
data/english/Img/img016-038.png,F
data/english/Img/img016-039.png,F
data/english/Img/img016-040.png,F
data/english/Img/img016-041.png,F
data/english/Img/img016-042.png,F
data/english/Img/img016-043.png,F
data/english/Img/img016-044.png,F
data/english/Img/img016-045.png,F
data/english/Img/img016-046.png,F
data/english/Img/img016-047.png,F
data/english/Img/img016-048.png,F
data/english/Img/img016-049.png,F
